StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
557,558,218,,,,,0.11311733,-70.58944075,606.060606060606,5.83,2.20,,8.03,-0.882580278930471,K5p...,1.631,201.32681,5.96384,-571.61298,5.586e-06,1.7301e-05,2.148e-06
558,559,186,,,,,0.11332161,44.61284407,1818.18181818182,-4.15,-4.79,,9.00,-2.29818655252878,F5,-0.090,1293.73703,38.39324,1276.93209,3.0723e-05,-3.5682e-05,-3.0054e-05
559,560,203,9,,,,0.1138957,-23.10742543,39.0777647518562,97.30,-47.09,3,6.19,3.23035142943593,F2IV,0.386,35.9266,1.07157,-15.33631,-1.228e-06,1.8403e-05,-9.409e-06
560,561,,,,,,0.1139738,68.16712552,315.457413249211,1.37,-1.14,,11.79,4.29529631108876,,0.710,117.26655,3.50006,292.83047,1.555e-06,2.142e-06,-6.48e-07
561,562,196,,,,,0.11406501,20.55974087,271.0027100271,2.91,7.43,,8.22,1.0551318307953,G5,0.951,253.62847,7.57614,95.17177,-3.54e-06,3.718e-06,9.139e-06
562,563,195,,,,,0.11407859,31.13044847,201.612903225806,48.11,-10.64,,7.93,1.40740838245099,K0,1.107,172.50216,5.15343,104.23151,3.969e-06,4.716e-05,-8.901e-06
563,564,216,,,,,0.11425359,-45.86393212,1298.7012987013,14.88,23.20,,10.18,-0.387546374137589,F5V,0.580,903.96522,27.04704,-932.06243,0.000101977,9.6773e-05,0.000101711
564,565,199,,,,,0.11453446,01.86101143,150.602409638554,52.67,7.45,,8.98,3.09084039684009,F8,0.567,150.45531,4.51276,4.89082,-1.329e-06,3.843e-05,5.436e-06
565,566,,,,,,0.11454648,49.38212406,746.268656716418,-7.64,-3.97,,9.13,-0.23447600817596,K0,1.125,485.61072,14.56695,566.46882,1.1725e-05,-2.7299e-05,-9.349e-06
566,567,213,,,,,0.11480464,-38.87768936,271.0027100271,-11.35,8.97,,6.91,-0.254868169204698,K0III,1.123,210.87696,6.33998,-170.09755,7.841e-06,-1.4681e-05,9.173e-06
567,568,217,,,,,0.11482463,-55.16079775,862.068965517241,16.42,-12.52,,8.79,-0.887710053865408,K3III,1.234,492.25618,14.80218,-707.55045,-4.4986e-05,6.7298e-05,-2.989e-05
568,569,208,,,,,0.11498691,-03.62572272,53.4473543559594,-123.77,-222.42,,8.23,4.59036893750005,G0,0.580,53.3162,1.60548,-3.37993,-2.677e-06,-3.2163e-05,-5.7513e-05
569,570,,,,,,0.11538414,-30.60851144,261.780104712042,15.21,3.89,,12.19,5.10031681455854,,,225.20255,6.80487,-133.29038,1.929e-06,1.9369e-05,4.248e-06
570,571,212,,,,,0.11548437,-30.60308180,261.780104712042,15.21,3.89,,10.24,3.15031681455854,F2/F3V,0.402,225.21499,6.81116,-133.26903,1.928e-06,1.9369e-05,4.248e-06
571,572,,,,,,0.11559346,38.20259978,500,1.40,-24.92,,8.83,0.335149978319908,G5,1.114,392.73451,11.88867,309.22202,3.7235e-05,4.522e-06,-4.7466e-05
572,573,228,,,,,0.11563983,-43.98527000,268.096514745308,41.23,16.72,,7.62,0.478544159043439,G8III,0.955,192.81197,5.83905,-186.1859,1.3462e-05,5.4017e-05,1.5635e-05
573,574,227,,,,,0.11652847,-40.41400635,247.524752475248,20.34,-6.27,,8.96,1.99190682555303,F3IV/V,0.446,188.37266,5.74848,-160.47179,-5.619e-06,2.4246e-05,-5.728e-06
574,575,,,,,,0.11654764,65.53871712,346.020761245675,-1.68,-1.36,,10.41,2.71448921378274,B8,0.510,143.21298,4.37108,314.96238,2.161e-06,-2.753e-06,-9.44e-07
575,576,206,,,,,0.1165768,53.97486354,266.666666666667,-1.79,-4.20,,8.97,1.8401563386386,A,0.050,156.76432,4.78589,215.66907,4.459e-06,-2.178e-06,-3.193e-06
576,577,,,,,,0.11681625,32.87028504,62.6174076393237,176.90,-76.84,,9.61,5.62652458069241,G5,0.761,52.56785,1.60815,33.9849,1.1011e-05,5.406e-05,-1.959e-05
577,578,222,,,,,0.11722052,22.84448874,119.047619047619,11.06,-15.23,,8.29,2.91139643030941,F0,0.387,109.6581,3.36627,46.218,3.214e-06,6.484e-06,-8.099e-06
578,579,223,,,,,0.11734206,05.28802852,2325.58139534884,-4.57,-13.50,,8.30,-3.53265772210207,M...,1.552,2314.59106,71.12679,214.33148,1.5602e-05,-5.1065e-05,-0.000151547
579,580,225,,,,,0.11738043,-18.82075644,249.376558603491,59.16,9.40,,8.26,1.27572186310091,F5,0.494,235.93156,7.25248,-80.45102,1.466e-06,7.1597e-05,1.0756e-05
580,581,231,,,,,0.1178221,06.87560716,140.449438202247,-36.14,-24.37,,7.44,1.70239996818428,A5,0.203,139.37305,4.30043,16.81378,2.744e-06,-2.4533e-05,-1.6473e-05
581,582,,,,,,0.11818814,62.39273559,227.272727272727,7.17,-2.62,,9.52,2.73726338243094,A0V,0.190,105.26967,3.25825,201.39655,2.312e-06,7.974e-06,-1.337e-06
582,583,174,,,,,0.11836555,85.40485204,226.757369614512,28.93,3.50,,8.20,1.42219294733919,A3,0.295,18.15783,0.56285,226.02849,-4.818e-06,3.1667e-05,3.08e-07
583,584,233,,,,,0.1187691,-15.85008750,126.742712294043,72.06,-29.35,,8.68,3.1653850160471,F5V,0.529,121.86496,3.79045,-34.61613,-6.299e-06,4.41e-05,-1.7347e-05
584,585,235,,,,,0.11883157,-30.56157424,230.94688221709,19.77,3.60,,8.65,1.83243948176683,A1V,0.061,198.76826,6.18568,-117.42818,1.359e-06,2.2186e-05,3.47e-06
585,586,,,,,,0.11889157,-23.03614091,148.367952522255,24.50,-44.35,,10.52,4.6632994826766,G0,0.512,136.47069,4.24912,-58.05811,-1.3024e-05,1.7224e-05,-2.9354e-05
586,587,243,,,,,0.11896248,-37.92914178,194.552529182879,-15.77,-10.95,,8.41,1.96481559497638,F3V,0.405,153.38308,4.77855,-119.5888,-5.881e-06,-1.5063e-05,-8.145e-06
587,588,,,,,,0.11897807,14.82374977,170.940170940171,12.04,-9.08,,9.18,3.0157793304109,F2,0.333,165.17068,5.14646,43.73444,1.613e-06,1.0032e-05,-7.273e-06
588,589,204,,,,,0.11918253,72.77522493,206.611570247934,19.28,-2.33,,8.42,1.84422680822206,A3,0.345,61.15226,1.90868,197.34512,1.625e-06,1.937e-05,-6.91e-07
589,590,,,,,,0.11949469,34.85379559,304.878048780488,1.00,-0.56,,8.86,1.4393692185584,M5,1.552,250.06447,7.82547,174.23301,4.26e-07,1.492e-06,-6.79e-07
590,591,230,,,,,0.11972793,46.75702172,248.138957816377,-4.94,-17.99,,7.92,0.946525230705547,K0,1.054,169.91493,5.32767,180.75804,1.5942e-05,-5.445e-06,-1.4825e-05
591,592,,,,,,0.11983276,65.65378903,10000000,2.57,-4.17,,10.97,-4.03,,0.330,4120464.49632,129310.22775,9110710.79551,0,0,0
592,593,238,,,,,0.12016257,06.20432213,238.663484486874,-7.73,-16.86,,8.85,1.96107011483148,A3,0.323,237.14819,7.46278,25.7934,2.388e-06,-8.872e-06,-1.9392e-05
593,594,260,,,,,0.12018531,-60.07079486,153.609831029186,53.87,-15.50,,9.31,3.37790494284096,A9V,0.226,76.60255,2.41105,-133.12481,-1.1259e-05,3.978e-05,-5.758e-06
594,595,241,,,,,0.12021593,-22.02767673,157.728706624606,-13.65,-22.71,,10.28,4.29044628940866,F3V,0.503,146.14254,4.60098,-59.15684,-6.181e-06,-1.0636e-05,-1.6097e-05
595,596,276,,,,,0.12035831,-76.73091557,83.8926174496644,78.25,-5.43,,7.56,2.94138127702109,F5IV-V,0.419,19.24586,0.60663,-81.65292,-3.15e-06,3.1739e-05,-5.06e-07
596,597,219,,,,,0.12047431,73.21031615,236.406619385343,39.29,-8.02,,7.88,1.01170183687521,F2,0.407,68.25431,2.15346,226.32896,7.375e-06,4.5282e-05,-2.654e-06
597,598,236,,,,,0.12068362,20.55571109,282.485875706215,12.29,1.16,,7.99,0.73501631012894,K0,1.441,264.36834,8.35547,99.18587,-1.089e-06,1.6804e-05,1.487e-06
598,599,259,,,,,0.12095164,-41.88961116,58.2072176949942,-63.89,18.52,,8.23,4.40511579747612,F8/G0V,0.599,43.30963,1.37186,-38.86481,4.058e-06,-1.7908e-05,3.89e-06
599,600,257,,,,,0.1212881,-27.39777661,454.545454545455,-13.40,-25.19,,8.52,0.232113404111031,K1III,1.084,403.35713,12.81216,-209.16605,-2.4591e-05,-3.0323e-05,-4.928e-05
600,601,250,,,,,0.12170832,20.96559758,55.6173526140156,4.66,-218.76,,9.14,5.41394843698605,G5,0.740,51.90886,1.65454,19.90029,2.1053e-05,1.928e-06,-5.5076e-05
601,602,256,10,,,,0.12174257,-17.38703103,160.25641025641,-10.77,17.02,-9,6.20,0.17592294841212,A2IV/V,0.133,152.8563,4.8735,-47.88858,-4.563e-06,-8.516e-06,1.5368e-05
602,603,251,,,,,0.12177501,07.70357212,170.357751277683,-4.44,-5.68,,7.64,1.48319050623807,F5,0.493,168.73446,5.38118,22.83611,7.45e-07,-3.644e-06,-4.648e-06
603,604,253,,,,,0.12208183,01.66508782,121.506682867558,-81.37,-4.47,,8.95,3.52699917606135,G0,0.653,121.39334,3.88116,3.53064,1.608e-06,-4.7902e-05,-2.631e-06
604,605,273,,,,,0.12279011,-56.83685592,348.432055749129,14.39,-20.88,,7.48,-0.230590516330038,K5III,1.532,190.50252,6.12607,-291.67817,-3.0289e-05,2.3344e-05,-1.9292e-05
605,606,268,,,,,0.12289102,-25.35632439,48.4730974309258,210.67,-133.54,,7.06,3.63249613986576,F5V,0.463,43.78062,1.40903,-20.75843,-1.5023e-05,4.9046e-05,-2.8356e-05
606,607,249,,,,,0.1229105,26.45088655,106.723585912487,131.20,-117.65,,7.33,2.18869795443889,K1IV,1.011,95.50192,3.07411,47.53794,2.4914e-05,6.8715e-05,-5.4496e-05
607,608,266,,,,,0.12302771,-11.03336416,657.894736842105,-27.64,-13.11,,8.98,-0.110782060276136,G5,0.739,645.39923,20.79458,-125.90827,-5.159e-06,-8.8363e-05,-4.1038e-05
608,609,267,,,,,0.12312053,-11.61292585,139.082058414465,-4.62,-11.17,,8.24,2.52364445191441,A6:m...,0.271,136.16426,4.39048,-27.99706,-1.414e-06,-3.162e-06,-7.376e-06
609,611,270,,,,,0.12368601,-40.47958534,138.69625520111,185.87,10.37,,8.53,2.81967632359714,K0V,0.909,105.44224,3.41551,-90.03842,4.77e-07,0.000125052,5.303e-06
610,610,312,,,,,0.12386179,-77.49416581,456.62100456621,-0.76,-9.52,,8.40,0.102220574200594,G8III,1.014,98.82428,3.20569,-445.78719,-2.0507e-05,-2.348e-06,-4.563e-06
611,612,285,,,,,0.12445974,-56.01154749,133.155792276964,73.66,26.59,,7.48,1.85819968502084,F5IV/V,0.466,74.39801,2.425,-110.40615,1.2674e-05,4.7986e-05,9.595e-06
612,613,264,,,,,0.12479531,17.30273637,613.496932515337,3.19,0.23,,8.46,-0.479061977980209,K0,1.590,585.42152,19.13331,182.46654,-5.13e-07,9.475e-06,6.53e-07
613,614,,,,,,0.12534095,35.74574814,414.9377593361,-11.32,-3.79,,9.29,1.20008521287434,K0,1.010,336.58938,11.04887,242.40225,5.198e-06,-2.2611e-05,-6.187e-06
614,615,282,,,,,0.12535862,24.32121026,182.481751824818,24.98,-1.18,,8.57,2.26390279242185,A5,0.249,166.19711,5.45635,75.15542,-2.95e-07,2.21e-05,-9.51e-07
615,616,283,,Wo 9003,,,0.1256492,-23.81894320,32.5097529258778,319.74,92.09,-46,8.70,6.13993165564697,K0V,0.798,29.72468,0.97814,-13.12899,-3.8814e-05,4.914e-05,3.2276e-05
616,617,,,,,,0.12577636,32.00877870,99.2063492063492,-32.12,-14.06,,8.50,3.51730266054753,F5,0.451,84.07809,2.76953,52.58424,4.09e-06,-1.532e-05,-5.733e-06
617,618,309,,,,,0.12630588,-60.64172798,112.866817155756,40.28,-38.19,,8.37,3.10716860943525,F7V,0.595,55.30486,1.82942,-98.37145,-1.893e-05,2.1424e-05,-1.0244e-05
618,619,281,,,,,0.12643796,31.66904954,165.289256198347,8.35,-20.12,,6.87,0.778776873262345,G5,1.124,140.59976,4.65574,86.77883,8.237e-06,6.967e-06,-1.3721e-05
619,621,310,,,,,0.12682801,-62.31507712,400,3.01,-7.34,,7.50,-0.510299956639811,M1III,1.703,185.74118,6.16952,-354.20636,-1.279e-05,5.415e-06,-6.612e-06
620,620,385,,,,,0.12688198,-86.03877612,395.256916996047,22.73,6.98,,7.39,-0.594397394120911,B9IV,-0.018,27.28981,0.90683,-394.31266,1.1888e-05,4.3971e-05,9.23e-07
621,624,307,,,,,0.12705754,-45.11929768,121.802679658952,27.82,-98.92,,8.19,2.7617157855972,F8/G0V,0.584,85.90044,2.85841,-86.30664,-4.191e-05,1.5041e-05,-4.1215e-05
622,622,278,,,,,0.12706013,52.77298980,364.963503649635,-7.60,-8.50,,7.56,-0.251247185898059,G5,0.900,220.67148,7.34318,290.60029,1.2414e-05,-1.304e-05,-9.097e-06
623,623,277,,,,,0.12706217,53.52653764,102.774922918808,53.08,1.91,,8.37,3.31056420134176,F0,0.379,61.06079,2.03192,82.64463,-1.644e-06,2.6405e-05,5.65e-07
624,625,279,,,,,0.12713266,40.07851976,186.219739292365,35.24,-8.78,,7.39,1.03987142849778,K0,1.008,142.4095,4.7416,119.89512,4.041e-06,3.1964e-05,-6.064e-06
625,626,290,,,,,0.12720594,40.14799609,98.6193293885601,-25.03,-17.45,,6.73,1.76018977498659,G5,0.951,75.34099,2.50996,63.58621,5.774e-06,-1.178e-05,-6.376e-06
626,627,324,,,,,0.12752971,-66.89539355,420.168067226891,15.51,2.67,,8.66,0.54288478528256,G3III,0.790,164.78671,5.50381,-386.46636,3.944e-06,3.1741e-05,2.134e-06
627,628,294,,,,,0.12777993,01.09425779,346.020761245675,-15.98,-22.12,,8.25,0.554489213782741,A0,0.170,345.76409,11.57106,6.60804,1.604e-06,-2.6766e-05,-3.7097e-05
628,629,305,,,,,0.12782948,-07.92129475,300.3003003003,10.40,-11.57,,8.47,1.0822211675316,G5,0.953,297.26838,9.952,-41.38518,-2.826e-06,1.5053e-05,-1.6682e-05
629,630,291,,,,,0.1279186,39.03491283,104.384133611691,-67.60,-56.82,,8.01,2.91682754539272,F5,0.456,81.0362,2.71483,65.74048,1.9243e-05,-3.3581e-05,-2.2333e-05
630,631,323,,,,,0.12803261,-65.93227482,127.551020408163,29.30,-62.83,,6.83,1.30158031342219,K1/K2III,1.158,51.98815,1.74323,-116.46225,-3.6059e-05,1.6918e-05,-1.5843e-05
631,632,322,,,,,0.12804908,-56.24955098,625,20.14,3.36,,9.06,0.0805999132796256,M2III:,1.074,347.04037,11.63825,-519.66578,6.414e-06,6.127e-05,5.655e-06
632,633,321,,,,,0.12850273,-46.54467295,237.529691211401,35.12,-16.78,,8.79,1.91141047917834,K2III,1.127,163.27782,5.49505,-172.42538,-1.5378e-05,3.9945e-05,-1.3289e-05
633,634,292,,,,,0.12863906,37.18548226,139.082058414465,7.74,-16.16,,7.44,1.72364445191441,F5,0.478,110.74149,3.73092,84.06081,6.405e-06,5.437e-06,-8.68e-06
634,635,315,11,,,,0.12891543,-02.54868621,149.476831091181,30.12,2.77,13,6.43,0.557130588839116,B8IIIsp...,-0.146,149.24392,5.03889,-6.64698,1.2627e-05,2.2264e-05,1.413e-06
635,636,319,12,,,,0.12968212,-22.50847542,80.3212851405623,70.10,-34.71,-13,5.93,1.40584675715878,A1V,0.141,74.15988,2.51874,-30.7486,-1.8372e-05,2.6686e-05,-7.395e-06
636,637,317,,,,,0.12994545,-05.48598739,232.018561484919,10.38,28.47,,8.85,2.02238635080366,K0,1.196,230.82219,7.85551,-22.18151,2.662e-06,1.1772e-05,3.1875e-05
637,638,,,,,,0.13003593,21.74565092,225.733634311512,-12.74,-31.76,,9.86,3.09201863111535,A2,0.244,209.54841,7.13648,83.63136,1.3343e-05,-1.3494e-05,-3.2281e-05
638,639,318,,,,,0.13010957,-11.12904586,141.643059490085,8.69,-6.18,,8.55,2.79402350525902,G5,0.964,138.89883,4.73308,-27.33985,-1.021e-06,5.935e-06,-4.163e-06
639,640,313,,,,,0.13083039,38.72179052,173.611111111111,-14.56,-23.97,,7.66,1.46211241711606,A3,0.181,135.37065,4.63843,108.60059,1.3031e-05,-1.1814e-05,-1.5739e-05
640,641,299,,,,,0.13107664,55.57701937,45.8085203847916,203.33,8.74,,7.82,4.5152686785457,G0,0.610,25.88021,0.88844,37.78684,-3.149e-06,4.5071e-05,1.097e-06
641,642,316,,,,,0.13142047,-04.85488887,86.5800865800866,199.90,-26.97,,9.08,4.39290992114082,G0,0.595,86.2184,2.96758,-7.32748,-3.843e-06,8.3818e-05,-1.1279e-05
642,643,,,,,,0.13186093,-42.15385091,179.533213644524,-10.57,-44.26,,10.10,3.82927597586864,F8,0.570,133.01682,4.59371,-120.48899,-2.5519e-05,-1.0086e-05,-2.8557e-05
643,644,340,,,,,0.13191816,-51.25786512,285.714285714286,-22.26,-17.30,,8.21,0.93034022175138,K0/K1III,1.087,178.69806,6.17398,-222.84868,-1.7613e-05,-3.1458e-05,-1.4995e-05
644,645,336,,,,,0.13310668,-14.22671354,128.369704749679,89.49,-94.73,,8.85,3.30768728836282,G3:V: + G2:,0.631,124.35717,4.33526,-31.54805,-1.6419e-05,5.5151e-05,-5.7142e-05
645,647,368,,,,,0.13314352,-78.21097486,854.700854700855,25.51,-6.81,,7.79,-1.86907069126919,K3III,1.450,174.51661,6.08557,-836.67225,-3.1287e-05,0.000104669,-5.764e-06
646,646,337,,,,,0.13315104,-18.68470818,274.725274725275,8.65,-7.76,,7.58,0.385506918245281,K1IV,1.271,260.088,9.07004,-88.01103,-3.71e-06,1.1397e-05,-9.79e-06
647,649,334,,,,,0.13340341,-07.54477340,93.8086303939963,-28.98,31.53,,7.85,2.98878602345277,F5V,0.505,92.93977,3.24723,-12.31715,2.341e-06,-1.3105e-05,1.4214e-05
648,648,369,,,,,0.1334316,-78.59876143,111.731843575419,-2.21,0.84,,7.18,1.93911517657956,A3V,0.156,22.07351,0.77139,-109.52702,4.87e-07,-1.18e-06,8.9e-08
649,650,333,,,,,0.13354435,29.83750636,261.096605744125,3.29,2.74,,7.54,0.455993869843114,F2,0.408,226.34721,7.91673,129.9065,-1.87e-06,4.101e-06,3.008e-06
650,651,345,,,,,0.13355414,-39.61207474,155.52099533437,45.91,-17.55,,9.72,3.76105486462111,F3/F5V,0.434,119.73686,4.18823,-99.15806,-9.64e-06,3.4296e-05,-1.0193e-05
651,652,332,,,,,0.13381462,31.39121911,122.100122100122,-28.28,-23.96,,7.12,1.68641950880209,A5,0.184,104.16445,3.65064,63.59936,7.968e-06,-1.647e-05,-1.2106e-05
652,653,343,,,,,0.13385781,-30.03169007,149.925037481259,21.70,3.17,,9.77,3.89062916958274,A8/A9V,0.306,129.71771,4.54767,-75.03432,5.99e-07,1.5802e-05,1.994e-06
653,654,346,,,,,0.13390149,-45.38213796,228.83295194508,43.52,-15.86,,8.84,2.04240718485211,K0III,1.042,160.62779,5.63316,-162.88492,-1.4207e-05,4.7808e-05,-1.2357e-05
654,655,344,13,,,,0.13431035,-33.52933371,99.8003992015968,-42.75,3.15,7,5.67,0.674338607656135,K1III,1.119,83.1425,2.92469,-55.12613,7.532e-06,-2.043e-05,-2.684e-06
655,656,330,,,,,0.13461645,53.79639636,102.354145342886,73.44,-61.98,,8.15,3.09947281859387,F8,0.617,60.41859,2.13018,82.59193,2.3516e-05,3.7291e-05,-1.8164e-05
656,657,,,,,,0.13472671,-29.41637426,255.102040816327,-21.60,-14.55,,9.61,2.57643033510229,G5,0.961,222.07441,7.83611,-125.29405,-7.89e-06,-2.7006e-05,-1.5673e-05
657,658,342,,,,,0.13494725,04.92733420,290.697674418605,-39.04,-36.96,,8.19,0.872792212857651,G5,1.079,289.44265,10.23,24.96867,6.414e-06,-5.4823e-05,-5.1892e-05
658,659,341,,,,,0.13599106,31.37900363,204.081632653061,44.21,-2.18,,7.27,0.720980400142569,A3,0.207,174.12258,6.20179,106.26465,-4.34e-07,4.375e-05,-1.841e-06
659,660,326,,,,,0.13611203,71.15948850,306.748466257669,3.05,-15.17,,8.51,1.0760880003397,A0,0.215,98.99691,3.52915,290.31323,2.1174e-05,5.293e-06,-7.284e-06
660,661,367,,,,,0.13658947,-59.06308248,413.223140495868,36.25,4.04,,8.36,0.279076829902156,K1IIICN...,1.113,212.29974,7.59487,-354.43546,4.34e-06,7.2817e-05,4.16e-06
661,663,,,,,,0.13665093,-38.28106844,202.839756592292,-142.65,-117.19,,10.00,3.46423459638615,G0,0.550,159.12349,5.69509,-125.66322,-6.6327e-05,-0.000142732,-9.0456e-05
662,662,384,,,,,0.13665791,-70.05583226,520.833333333333,7.75,3.04,,8.74,0.156506143517749,K2III,1.227,177.54479,6.35472,-489.59659,6.51e-06,1.9813e-05,2.618e-06
663,664,352,14,,,,0.13669219,-02.44769895,307.692307692308,7.25,-4.87,1,6.18,-1.26058319510563,K2III,1.366,307.21475,10.99866,-13.14074,3.24e-07,1.0832e-05,-7.301e-06
664,665,,,,,,0.13698958,-43.64669264,132.802124833997,-4.19,-69.58,,10.26,4.6439748810035,G0,0.730,96.0351,3.44565,-91.66128,-3.0801e-05,-3.804e-06,-3.2413e-05
665,666,365,,,,,0.13711796,-49.72183630,176.056338028169,6.23,1.99,,10.16,3.9317416785551,F5V,0.393,113.74693,4.08497,-134.31598,1.104e-06,5.36e-06,1.098e-06
666,667,,,,,,0.13713003,29.73233165,245.098039215686,-13.35,-24.15,,8.31,1.3633008154494,K0,1.053,212.69418,7.63912,121.55606,1.4791e-05,-1.5341e-05,-2.4916e-05
667,668,349,,,,,0.13740614,42.22343513,289.017341040462,13.71,-5.63,,8.58,1.27538049396388,G5,0.915,213.88748,7.69746,194.22645,4.606e-06,1.9386e-05,-5.841e-06
668,669,361,,,,,0.1378806,-14.82446576,27.6395798783858,-12.43,-10.72,,7.04,4.83234281261898,G2/G3V,0.624,26.70216,0.96428,-7.07182,-3.07e-07,-1.677e-06,-1.388e-06
669,670,350,,,,,0.13804068,34.49526635,266.666666666667,6.16,-6.75,,8.81,1.6801563386386,A2,0.310,219.63595,7.94087,151.0235,4.65e-06,8.136e-06,-7.191e-06
670,671,360,16,,,,0.13820907,-08.82402541,102.145045965271,-34.13,-35.67,20,5.99,0.94391345901569,G8III:,1.034,100.87,3.65137,-15.66907,1.8102e-05,-1.6255e-05,-2.0591e-05
671,673,364,,,,,0.13850386,-32.70083924,285.714285714286,69.69,-51.57,,8.22,0.94034022175138,K1III,1.064,240.27134,8.71611,-154.35789,-4.2062e-05,9.5062e-05,-6.0106e-05
672,674,383,,,,,0.13918042,-42.94365592,129.366106080207,121.71,6.99,,9.86,4.30089746959162,K0V,0.789,94.63623,3.44982,-88.13438,2.03e-07,7.6386e-05,3.208e-06
673,675,359,,,,,0.13948053,03.44072762,352.112676056338,34.46,-34.46,,8.00,0.266591700235189,G5,1.193,351.24365,12.83168,21.13237,1.38e-06,5.891e-05,-5.8715e-05
674,676,,,,,,0.13960239,21.92431268,93.4579439252336,233.52,59.84,,9.40,4.54691888842605,G0,0.570,86.64097,3.16794,34.89546,-1.3981e-05,0.000105357,2.515e-05
675,678,380,,,,,0.13976073,-19.22409603,261.096605744125,-25.53,-23.14,,9.10,2.01599386984311,K1IV,1.169,246.37232,9.0186,-85.96965,-8.455e-06,-3.2645e-05,-2.7655e-05
676,677,358,15,,21Alp And,Alpheratz,0.13976888,29.09082805,29.7619047619048,135.68,-162.95,-12,2.07,-0.29830361305078,B9p,-0.038,25.99003,0.95143,14.4701,-1e-08,1.9588e-05,-2.6511e-05
677,679,356,,,,,0.14007449,50.24535175,458.715596330275,18.05,-8.19,,8.11,-0.197717531976975,A0,0.098,293.15202,10.75512,352.65594,1.252e-05,4.0624e-05,-1.1646e-05
678,680,398,,,,,0.14022872,-57.19508646,357.142857142857,-10.12,-19.28,,8.89,1.1257901567111,K1III,1.179,193.36258,7.10187,-300.18576,-2.7394e-05,-1.8539e-05,-1.8084e-05
679,681,396,,,,,0.14036449,-51.40075918,657.894736842105,32.36,6.35,,9.43,0.339217939723863,F2V,0.470,410.16319,15.07919,-514.16364,1.2025e-05,0.000103717,1.2634e-05
680,682,377,,,,,0.1404706,06.61680730,39.7614314115308,87.26,-0.90,,7.59,4.59268994695973,G2V,0.626,39.46987,1.45216,4.58165,-5.98e-07,1.6808e-05,-1.72e-07
681,683,357,,,,,0.14056714,41.95798984,347.222222222222,3.66,-3.34,,8.72,1.01696243879616,A0,0.071,258.03186,9.49996,232.14775,3.529e-06,6.294e-06,-4.18e-06
682,684,395,,,,,0.1406853,-44.27363457,434.782608695652,19.09,3.33,,9.86,1.66863918008796,A3III,0.157,311.09932,11.46338,-303.51559,3.414e-06,4.0389e-05,5.025e-06
683,685,397,,,,,0.14080378,-53.44318788,1538.46153846154,12.23,8.28,,9.23,-1.70543321678572,K0III,0.988,915.71528,33.7707,-1235.79486,4.6208e-05,9.2977e-05,3.678e-05
684,686,394,,,,,0.14085863,-30.06855565,178.890876565295,35.79,-16.94,,9.50,3.23705903943212,G:III/IV+..,0.493,154.71165,5.70784,-89.63074,-8.499e-06,3.0745e-05,-1.2713e-05
685,687,,,NN 3008,,,0.14092673,17.42445447,21.9106047326906,-92.54,-63.62,,10.73,9.02672817873088,M0,1.460,20.89095,0.77111,6.56108,2.384e-06,-9.747e-06,-6.447e-06
686,688,392,,,,,0.14100892,-24.09375148,131.578947368421,48.21,7.47,,7.59,1.99406796140396,F3/F5V,0.508,120.03378,4.43318,-53.71459,8.08e-07,3.0801e-05,4.349e-06
687,689,375,,,,,0.14121806,34.93452295,78.6163522012579,114.26,9.75,,7.41,2.93243555656198,F8,0.606,64.40619,2.38223,45.01886,-3.735e-06,4.3437e-05,3.046e-06
688,690,403,,,,,0.14160421,-66.51414469,90.8265213442325,15.14,-23.47,,9.26,4.46893659485876,G3/G5IV/V,0.675,36.17155,1.34156,-83.30231,-9.718e-06,6.31e-06,-4.118e-06
689,691,373,,,,,0.14170073,52.33640337,69.3000693000693,79.72,22.32,,7.78,3.57633165546747,F5,0.358,42.31488,1.57048,54.85876,-6.924e-06,2.6543e-05,4.581e-06
690,692,391,,,,,0.14190684,-06.79215910,361.01083032491,43.90,2.82,,7.76,-0.0276011546777566,K2,1.618,358.22979,13.31476,-42.69605,-2.27e-06,7.6797e-05,4.9e-06
691,693,387,,,,,0.14201723,20.26736526,105.596620908131,2.65,-34.96,,8.94,3.82174989501637,F5,0.419,98.99029,3.68215,36.57881,6.144e-06,1.586e-06,-1.6788e-05
692,694,388,,,,,0.14208729,11.17153688,434.782608695652,3.67,-1.46,,8.95,0.758639180087963,F2,0.435,426.24906,15.86308,84.23783,3.08e-07,7.752e-06,-3.018e-06
693,695,371,,,,,0.14246332,63.20404897,460.829493087558,-9.43,-3.52,,6.41,-1.90770133075735,G3II,0.998,207.60412,7.74656,411.34455,7.799e-06,-2.0789e-05,-3.545e-06
694,696,402,18,,,,0.14263548,-17.57804019,413.223140495868,14.92,-47.27,-17,6.11,-1.97092317009784,M0/M1IIICNp,1.664,393.65368,14.7066,-124.79526,-4.6255e-05,2.818e-05,-8.5018e-05
695,697,372,,,,,0.14314078,53.25410868,113.122171945701,84.90,-3.38,,7.76,2.49226132506537,F2,0.415,67.62976,2.53555,90.64442,-2.6e-07,4.658e-05,-1.108e-06
696,698,442,,,,,0.14410568,-74.23842588,346.020761245675,-1.36,-12.01,,7.38,-0.315510786217259,K3III,1.326,93.92442,3.54514,-333.01051,-1.9288e-05,-3.01e-06,-5.472e-06
